file_name,method,terminates,memory,opcode
0x415d9873769ed692a79d0fcf1c53fc3ef2e6888c.sol,"StandardToken.transferFrom:address,address,uint256",True,15,65768
0x415d9873769ed692a79d0fcf1c53fc3ef2e6888c.sol,"StandardToken.transfer:address,uint256",True,15,44474
0x415d9873769ed692a79d0fcf1c53fc3ef2e6888c.sol,StandardToken.totalSupply,True,15,1001
0xd9fc693ca2c5cf060d10e182a078a0a4cff1f4d6.sol,,,,
0x514ab9fb627de22542f9aa7e561980e46bf17272.sol,wallet.kill,True,9,31854
0x514ab9fb627de22542f9aa7e561980e46bf17272.sol,wallet.transfer:address,True,12,34944
0x9f4a20a695aaf44f92523ee7e568d2289957d9b6.sol,,,,
0xcf523594cdd747a464991c360142dabcaa90ddee.sol,,,,
0xfe52320b68ee964c889bdcc2f076e44f144fad14.sol,,,,
0xbf6008bd7ac150e50fbb4efe6aa6af5ae47362b9.sol,,,,
0x0180ec945191fda23c52b1d05eec64a2e3f68781.sol,,,,
0x658d9424da329087a60868957f9b1d1edd1d6f34.sol,,,,
0x71e01346e052c13b386e4baaa3070b6517304ed4.sol,,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Controllable.controller,True,15,1049
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Controllable.transferControl:address,True,9,21972
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Ownable.transferOwnership:address,True,9,21994
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Ownable.owner,True,15,1027
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Pausable.pause,True,15,23725
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Pausable.paused,True,15,1099
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Pausable.transferOwnership:address,True,9,22060
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Pausable.owner,True,15,1093
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,Pausable.unpause,True,15,23678
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,ProofTokenInterface.balanceOf:address,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,"ProofTokenInterface.allowance:address,address",,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,"ProofTokenInterface.mint:address,uint256",,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,"ProofTokenInterface.balanceOfAt:address,uint256",,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,ProofTokenInterface.lockPresaleBalances,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,"ProofTokenInterface.approveAndCall:address,uint256,bytes",,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,"ProofTokenInterface.transferFrom:address,address,uint256",,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,"ProofTokenInterface.approve:address,uint256",,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,ProofTokenInterface.enableMasterTransfers:bool,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,ProofTokenInterface.enableTransfers:bool,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,ProofTokenInterface.transferControl:address,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,ProofTokenInterface.finishMinting,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,ProofTokenInterface.totalSupplyAt:uint256,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,"ProofTokenInterface.importPresaleBalances:address[],uint256[],address",,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,"ProofTokenInterface.transfer:address,uint256",,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,ProofTokenInterface.controller,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,ProofTokenInterface.totalSupply,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,"ProofTokenInterface.createCloneToken:uint256,string,string",,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.endTime,True,15,1080
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.owner,True,15,1568
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.finalize,True,18,97558
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.secondDiscountPrice,True,15,1168
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.paused,True,15,1398
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.lockMasterTransfers,True,18,37469
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.secondDiscountCap,True,15,1718
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.firstDiscountCap,True,15,1190
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.startTime,True,15,1432
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.proofMultiSig,True,15,1640
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.enableTransfers,True,18,38822
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.forceStart,True,9,22716
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.getPriceInWei,True,15,6718
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.thirdDiscountPrice,True,15,1234
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.TOKENS_ALLOCATED_TO_PROOF,True,15,478
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.contributors,True,15,1344
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.buyTokens:address,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.unpause,True,15,23845
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.PUBLIC_TOKENS,True,15,984
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.started,True,15,1040
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.BASE_PRICE_IN_WEI,True,15,126
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.proofToken,True,15,996
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.pause,True,15,24178
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.weiCap,True,15,1498
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.tokensMinted,True,15,1322
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.balanceOf:address,True,15,35815
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.TOTAL_PRESALE_TOKENS,True,15,610
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.allocatedTokens,,,
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.firstDiscountPrice,True,15,1058
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.transferOwnership:address,True,9,22755
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.totalWeiRaised,True,15,1256
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.cap,True,15,1102
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.proofTokensAllocated,True,15,1486
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.enableMasterTransfers,True,18,37447
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.tokenCap,True,15,1696
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.finalized,True,15,1656
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.totalSupply,True,15,35770
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.thirdDiscountCap,True,15,1586
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.changeController:address,True,18,36744
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.remainingTokens,True,15,1674
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.decimalsMultiplier,True,15,1630
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.lockTransfers,True,18,38715
0xdd1ac79efafbe76f75ce46231525eca0a6cef342.sol,TokenSale.allocateProofTokens,True,21,61762
0x928989D4d0D71DAAF86819cA69Df620ebAAAD407.sol,,,,
0xe0bdc3cf4fc4276689e4cdcf900afd78a2482888.sol,,,,
0xC1E7c74A13608Bcbb13479b59B81991CFeD96632.sol,,,,
0x2d4370400cdcbec8f26ee4face1fa120227271e4.sol,,,,
0x8557c179e6663360b3dac175003047989a1735fa.sol,,,,
0x5732046a883704404f284ce41ffadd5b007fd668.sol,,,,
0xf6b92e6f5a533a8534ecc3c669dffe8a202c2cad.sol,,,,
0x4bd56d2b76fc4564bfad65ee1c5c05a663c9719f.sol,,,,
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.refund,True,12,43593
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.transfer_funds_to_project,True,12,37616
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.max_goal_amount,True,15,399
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.token_sale_end_block,True,15,1089
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.transfer_remaining_funds_to_project,True,12,39216
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.transferred_total,True,15,1155
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.project_wallet,True,15,1159
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.min_goal_amount,True,15,223
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.refund_window_end_block,True,15,979
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.balances:address,True,15,1139
0x93c9cce56a35a5bba00501a8dcd6ea1392ff3dfd.sol,VIUREFoundersTokenSale.token_sale_start_block,True,15,1177
0x56ba2Ee7890461f463F7be02aAC3099f6d5811A8.sol,,,,
0xd3f3eb105daa3712eda7709f59ac0ec0d2d202b5.sol,,,,
0xd0b4bd31c7dc6564c87cafbe2f51c404be77377e.sol,,,,
0x686a14ed7bc2f404f4a0394eaf0102220cb42d18.sol,,,,
0x46e47d89151eb53aa64e1ba2ff980bd692bcb7a4.sol,,,,
0x6292cec07c345c6c6953e9166324f58db6d9f814.sol,,,,
0xce1e3e2454bbfc93240c05687d85a16e5d9fda8d.sol,,,,
0x76fdc56071e37aad79bec53ab015d7087c5b02df.sol,,,,
0xd8f1da4a236c4d6f310c02dedc049b69277b7c80.sol,,,,
0x9b2ec49645e17dbea2cfc90a554394a5f45988ac.sol,,,,
0x2c95fbaec525009ac44eb3e7c39ea250cfcd4753.sol,,,,
0x6f38169cc63e97f5c258965c67ac11f052f288f2.sol,,,,
0xb187fea1547455d2fe74ae79d6529548cde1390d.sol,,,,
0x5365f115a2598c42a0fe885bc925e643904d7ca6.sol,,,,
0xf95730d1901c9ee02994091e28839eb1a5d3b3e2.sol,,,,
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,Claimable.claimOwnership,True,12,46787
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,Claimable.transferOwnership:address,True,9,21953
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.maxCapReached,True,15,2314
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.showVault,True,15,2461
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.startBlock,True,15,1199
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.totalInvestedInWei,True,15,1573
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.paused,True,15,1385
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.minimum_investment,True,15,1397
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.showOwner,True,15,2439
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.DMT_TotalSuply,True,15,1419
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.toFound,True,15,3618
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.maxCap,True,15,1023
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.minCapReached,True,15,2160
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.investorsLength,True,15,1265
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.buy,,,
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.tokensleft,True,15,1909
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.whitelistInvestors:address[],False,9,1404+failed(no_rf)
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.investorBalances:address,True,15,1579
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.investorToken:address,True,15,1139
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.exchangeRate,True,15,1159
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.hasEnded,True,15,3277
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.hasStarted,True,15,1183
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.claimOwnership,True,12,47029
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.transferOwnership:address,True,9,22547
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.end_Dec_21_2017,True,15,1309
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.isInitialized,True,15,1137
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.endBlock,True,15,979
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.tokensGenerated,True,15,1353
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.minCap,True,15,1133
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.blacklistInvestor:address,True,9,45249
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.pauseContribution:bool,True,9,22047
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,DopamemePresale.initialize:address,True,18,45552
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,ERC20Basic.balanceOf:address,,,
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,ERC20Basic.totalSupply,,,
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,"ERC20Basic.transfer:address,uint256",,,
0x1a6061e9bf511cfdc21e8a2f4b2bda8fa4ff8994.sol,Ownable.transferOwnership:address,True,12,24356
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,YCCToken.balanceOf:address,True,15,1249
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,"YCCToken.burnFrom:address,uint256",True,15,66595
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,YCCToken.name,True,maximize_failed,3156+850*nat(name/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,"YCCToken.allowance:address,address",True,15,1457
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,"YCCToken.approveAndCall:address,uint256,bytes",True,maximize_failed,56847+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData))
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,"YCCToken.approve:address,uint256",True,15,20510
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,"YCCToken.transferFrom:address,address,uint256",True,15,68902
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,YCCToken.symbol,True,maximize_failed,3332+850*c(maximize_failed)+75*c(maximize_failed)+50*nat(unknown)
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,YCCToken.burn:uint256,True,15,44487
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,"YCCToken.transfer:address,uint256",True,15,46900
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,YCCToken.decimals,True,15,1115
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,YCCToken.totalSupply,True,15,1023
0x350791c10c94cbf154c6d1edfd14e09bb46edff5.sol,"tokenRecipient.receiveApproval:address,uint256,address,bytes",,,
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,IOwnership.getOwner,,,
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,IOwnership.isOwner:address,,,
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,ITransferableOwnership.transferOwnership:address,,,
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,IWhitelist.authenticate:address,,,
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Ownership.getOwner,True,15,1057
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Ownership.isOwner:address,True,15,1120
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Ownership.transferOwnership:address,,,
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Ownership.transferOwnership:address,,,
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Ownership.getOwner,True,15,1057
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Ownership.transferOwnership:address,,,
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Ownership.isOwner:address,True,15,1120
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Ownership.getOwner,True,15,1057
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Ownership.isOwner:address,True,15,1120
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,TransferableOwnership.transferOwnership:address,True,9,21975
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,TransferableOwnership.getOwner,True,15,1057
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,TransferableOwnership.transferOwnership:address,True,9,21975
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,TransferableOwnership.isOwner:address,True,15,1120
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Whitelist.getOwner,True,15,1123
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Whitelist.authenticate:address,True,15,1198
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Whitelist.isOwner:address,True,15,1186
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Whitelist.remove:address,True,9,45641
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Whitelist.transferOwnership:address,True,9,22063
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Whitelist.add:address,True,21,107528
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Whitelist.hasEntry:address,True,15,3851
0x1a0987a5c068ec6ce645bb897d8de4c82281deae.sol,Whitelist.authenticate:address,True,15,1198
0xea3a23c53dbb15164bca835be54f6bb913333b79.sol,,,,
0xd35deb30ad4b00a0d688fd150c6856542fe1946a.sol,,,,
0x9e7e5b5651e826B301A9567a5Bb950a42bb17904.sol,,,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,BasicToken.balanceOf:address,True,15,1166
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,BasicToken.totalSupply,True,15,979
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"BasicToken.transfer:address,uint256",True,15,45333
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,BurnableToken.balanceOf:address,True,15,1188
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,BurnableToken.burn:uint256,True,15,44592
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,BurnableToken.totalSupply,True,15,979
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"BurnableToken.transfer:address,uint256",True,15,45355
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"DRCTestToken.burnFrom:address,uint256",True,15,67242
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"DRCTestToken.allowance:address,address",True,15,1731
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.owner,True,15,1379
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.finishMinting,True,15,23989
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.INITIAL_SUPPLY,True,15,1089
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.symbol,True,maximize_failed,3530+850*nat(paused/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.paused,True,15,1297
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.unpause,True,12,23757
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.burn:uint256,True,15,44768
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"DRCTestToken.increaseApproval:address,uint256",True,15,25788
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.balanceOf:address,True,15,1408
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.name,True,maximize_failed,3178+850*nat(mintingFinished/32-1/32)+75*c(maximize_failed)+50*nat(unknown)
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.mintingFinished,True,15,1077
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"DRCTestToken.decreaseApproval:address,uint256",True,15,25617
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.transferOwnership:address,True,12,24840
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"DRCTestToken.transfer:address,uint256",True,15,46645
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.decimals,True,15,1159
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"DRCTestToken.mint:address,uint256",True,15,47569
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"DRCTestToken.approveAndCall:address,uint256,bytes",True,maximize_failed,59833+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData))
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"DRCTestToken.approve:address,uint256",True,15,23320
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"DRCTestToken.transferFrom:address,address,uint256",True,15,68665
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.pause,True,12,23936
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,DRCTestToken.totalSupply,True,15,1045
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,ERC20.balanceOf:address,,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,ERC20.totalSupply,,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"ERC20.transfer:address,uint256",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,ERC20.balanceOf:address,,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"ERC20.allowance:address,address",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"ERC20.approve:address,uint256",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"ERC20.transferFrom:address,address,uint256",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"ERC20.transfer:address,uint256",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,ERC20.totalSupply,,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,ERC20Basic.balanceOf:address,,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,ERC20Basic.totalSupply,,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"ERC20Basic.transfer:address,uint256",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,MintableToken.balanceOf:address,True,15,1276
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"MintableToken.allowance:address,address",True,15,1511
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"MintableToken.mint:address,uint256",True,15,47481
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,MintableToken.finishMinting,True,15,23835
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"MintableToken.approve:address,uint256",True,15,22338
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"MintableToken.transferFrom:address,address,uint256",True,15,67678
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,MintableToken.mintingFinished,True,15,1077
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"MintableToken.decreaseApproval:address,uint256",True,15,24525
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,MintableToken.totalSupply,True,15,1023
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,MintableToken.transferOwnership:address,True,12,24620
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"MintableToken.transfer:address,uint256",True,15,45487
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,MintableToken.owner,True,15,1203
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"MintableToken.increaseApproval:address,uint256",True,15,24608
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,Ownable.transferOwnership:address,True,12,24378
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,Ownable.owner,True,15,1027
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,Pausable.balanceOf:address,,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"Pausable.allowance:address,address",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,Pausable.owner,True,15,1093
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"Pausable.approve:address,uint256",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"Pausable.transferFrom:address,address,uint256",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"Pausable.decreaseApproval:address,uint256",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,Pausable.totalSupply,,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,Pausable.unpause,True,12,23603
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,Pausable.paused,True,15,1099
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,Pausable.pause,True,12,23650
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"Pausable.transfer:address,uint256",,,
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,Pausable.transferOwnership:address,True,12,24444
0x76eee1e4a609f7af20926c268d4eba6f34818abe.sol,"Pausable.increaseApproval:address,uint256",,,
