file,contract,function,gastap_failed,gastap_sol,failed,sol,experiment_duration,gastap_const,gastap_param,const,param,solc_failed,solc_sol
0xecd81de42deb4e298e752ea5c5549dce264e3f12.sol,EACOIN,"transferFrom(address,address,uint256)",False,67045,False,62758.0,14,True,False,True,False,False,62860
0xecd81de42deb4e298e752ea5c5549dce264e3f12.sol,EACOIN,transferOwnership(address),False,22302,False,20897.0,14,True,False,True,False,False,21111
0xdb2d47958c9de982d059526d3506fe31b012570d.sol,TokenERC20,"approve(address,uint256)",False,20510,False,20425.0,14,True,False,True,False,False,20525
0xdb2d47958c9de982d059526d3506fe31b012570d.sol,TokenERC20,burn(uint256),False,44490,False,42517.0,14,True,False,True,False,False,42705
0xdb2d47958c9de982d059526d3506fe31b012570d.sol,TokenERC20,"burnFrom(address,uint256)",False,66595,False,63402.0,14,True,False,True,False,False,63610
0xdb2d47958c9de982d059526d3506fe31b012570d.sol,TokenERC20,"transferFrom(address,address,uint256)",False,72522,False,65859.0,14,True,False,True,False,False,65937
0xdb2d47958c9de982d059526d3506fe31b012570d.sol,TokenERC20,"approveAndCall(address,uint256,bytes)",True,56847+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData)),True,,14,False,False,False,False,True,0
0xdb2d47958c9de982d059526d3506fe31b012570d.sol,TokenERC20,"transfer(address,uint256)",False,50517,False,44898.0,14,True,False,True,False,False,45132
0xdd5dc6054aa77f21f6f4cee520320f1ef200991f.sol,MyDice75,"ownerTransferEther(address,uint256)",True,,False,50381.0000,14,False,False,True,False,True,0
0xdd5dc6054aa77f21f6f4cee520320f1ef200991f.sol,MyDice75,ownerSetHouseEdge(uint256),True,,False,20497.0000,14,False,False,True,False,False,20597
0xdd5dc6054aa77f21f6f4cee520320f1ef200991f.sol,MyDice75,playerGetPendingTxByAddress(address),True,,False,475.0000,14,False,False,True,False,False,713
0xdd5dc6054aa77f21f6f4cee520320f1ef200991f.sol,MyDice75,setNonce(uint256),True,,False,20497.0000,14,False,False,True,False,False,21213
0xdd5dc6054aa77f21f6f4cee520320f1ef200991f.sol,MyDice75,ownerPausePayouts(bool),False,22207,False,20856.0,14,True,False,True,False,False,21016
0xdd5dc6054aa77f21f6f4cee520320f1ef200991f.sol,MyDice75,ownerChangeOwner(address),True,,False,20856.0000,14,False,False,True,False,False,21060
0xdd5dc6054aa77f21f6f4cee520320f1ef200991f.sol,MyDice75,ownerSetMaxProfitAsPercentOfHouse(uint256),True,,False,41006.0000,14,False,False,True,False,False,41304
0xdd5dc6054aa77f21f6f4cee520320f1ef200991f.sol,MyDice75,ownerPauseGame(bool),True,,False,20856.0000,14,False,False,True,False,False,21098
0xdd5dc6054aa77f21f6f4cee520320f1ef200991f.sol,MyDice75,ownerSetMinBet(uint256),False,21408,False,20497.0,14,True,False,True,False,False,20817
0x4473d7e836e473aba72af381536a979e5063f7f8.sol,CobinhoodBuyer,activate_kill_switch(string),True,23406+3* (nat(l(password))/32)+94*c(maximize_failed)+50*nat(-unknown+32)+6* (nat(unknown)/32),True,,14,False,False,False,False,True,0
0x4473d7e836e473aba72af381536a979e5063f7f8.sol,CobinhoodBuyer,withdraw(address),False,143670,False,"ExternalCall['token.balanceOf__address__this____']*1.0000 + ExternalCall['token.transfer__fee_claimer, fee__']*1.0000 + ExternalCall['token.transfer__user, tokens_to_withdraw - fee__']*1.0000 + 29688.0000 + 1244.4062*returndatasize",14,True,False,True,False,True,0
0x4473d7e836e473aba72af381536a979e5063f7f8.sol,CobinhoodBuyer,set_address(address),False,21953,False,20856.0,14,True,False,True,False,False,20762
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassDao,addProject(address),False,89431,False,84198.0000,14,True,False,True,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassDao,"upgrade(address,address,address)",False,203533,False,190324.0000,14,True,False,True,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassDao,addMetaProject(address),False,24613,False,21850.0000,14,True,False,True,False,False,21622
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassTokenManager,"cloneTokens(uint256,uint256)",True,58732+failed(cover_point),True,,14,False,False,False,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassTokenManager,"allowance(address,address)",False,1995,False,606.0000,14,True,False,True,False,False,1410
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassTokenManager,"TokenPriceInWei(uint256,uint256)",False,7648,False,2479.0000,14,True,False,True,False,False,3463
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassTokenManager,"initialTokenSupply(address,uint256,bool)",False,130430,False,125113.0000,14,True,False,True,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassTokenManager,"setFundingRules(address,uint256,uint256,uint256,uint256,uint256)",True,,True,,14,False,False,False,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassTokenManager,FundedAmount(uint256),False,1550,False,463.0000,14,True,False,True,False,False,965
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,HolderAddress(uint256),False,2655,False,813.0000,14,True,False,True,False,False,1545
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,AmountToFund(uint256),False,3670,False,1096.0000,14,True,False,True,False,False,1960
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"cloneTokens(uint256,uint256)",True,58679+failed(cover_point),True,,14,False,False,False,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"removeOrders(uint256,uint256)",True,2413+failed(cover_point),True,,14,False,False,False,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"allowance(address,address)",False,2074,False,606.0000,14,True,False,True,False,False,1564
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"transferFrom(address,address,uint256)",True,,False,127306.0000,14,False,False,True,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"sendPendingAmounts(uint256,uint256,address)",True,,True,,14,False,False,False,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"buyTokenFromModerator(uint256,address,uint256,bool)",True,,True,,14,False,False,False,False,False,104724
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"approve(address,uint256)",False,20479,False,20425.0000,14,True,False,True,False,False,20569
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"initialTokenSupply(address,uint256,bool)",False,130377,False,125113.0000,14,True,False,True,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"setFundingStartTime(uint256,uint256)",False,22523,False,21023.0000,14,True,False,True,False,False,21407
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"setFundingRules(address,uint256,uint256,uint256,uint256,uint256)",True,,True,,14,False,False,False,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,setFundingFueled(uint256),False,65643,False,63159.0000,14,True,False,True,False,False,63333
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,FundedAmount(uint256),False,1519,False,463.0000,14,True,False,True,False,False,1009
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"sellTokens(uint256,uint256,uint256)",True,5018+failed(cover_point),True,,14,False,False,False,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"sendTo(address,uint256)",False,72209,False,ExternalCall['passDao.ActualCommitteeRoom____']*1.0000 + 8760.0000 + 240.2812*returndatasize,14,True,False,True,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,balanceOf(address),False,1597,False,475.0000,14,True,False,True,False,False,1087
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"rewardTokensForClient(address,uint256)",True,,False,ExternalCall['passDao.ActualCommitteeRoom____']*1.0000 + 8763.0000 + 3329.0312*returndatasize,14,False,False,True,False,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"blockTransfer(address,uint256)",False,58870,False,ExternalCall['passDao.ActualCommitteeRoom____']*1.0000 + 8757.0000 + 24.5312*returndatasize + 20895.0000*deadLine,14,True,False,False,True,True,0
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"TokenPriceInWei(uint256,uint256)",False,7705,False,2479.0000,14,True,False,True,False,False,3595
0xc8B2c33a45ce83d19DA15A58D1d1dDb2738506BF.sol,PassManager,"transfer(address,uint256)",True,,False,106427.0000,14,False,False,True,False,True,0
0x7376596c7B5b9870342326561d2ac490D0D40a6e.sol,Controlled,changeController(address),False,21931,False,20856.0,14,True,False,True,False,False,20740
0x7376596c7B5b9870342326561d2ac490D0D40a6e.sol,ShineCoinToken,"allowance(address,address)",True,,False,606.0000,14,False,False,True,False,False,1432
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,owned,transferOwnership(address),False,21953,False,20856.0,14,True,False,True,False,False,20762
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,token,"approve(address,uint256)",False,20510,False,20425.0,14,True,False,True,False,False,20525
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,token,"transferFrom(address,address,uint256)",False,68816,False,64529.0,14,True,False,True,False,False,64631
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,token,"approveAndCall(address,uint256,bytes)",True,56825+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData)),True,,14,False,False,False,False,True,0
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,token,"transfer(address,uint256)",False,46793,False,43572.0,14,True,False,True,False,False,43808
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,GoodKarma,"approve(address,uint256)",False,20510,False,20425.0,14,True,False,True,False,False,20525
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,GoodKarma,"transferFrom(address,address,uint256)",False,68816,False,64529.0,14,True,False,True,False,False,64631
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,GoodKarma,transferOwnership(address),False,22195,False,20856.0,14,True,False,True,False,False,21004
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,GoodKarma,"approveAndCall(address,uint256,bytes)",True,56847+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData)),True,,14,False,False,False,False,True,0
0xbbb88154f8fa94c3b5bc65088ac7db80a926e9b4.sol,GoodKarma,"transfer(address,uint256)",False,46815,False,43572.0,14,True,False,True,False,False,43830
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,owned,transferAdmin(address),False,21953,False,20856.0,14,True,False,True,False,False,20762
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,owned,adminCreat(address),False,21931,False,20856.0,14,True,False,True,False,False,20740
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,owned,transferOwnership(address),False,21997,False,20856.0,14,True,False,True,False,False,20806
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,TokenERC20,"approve(address,uint256)",False,20510,False,20425.0,14,True,False,True,False,False,20525
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,TokenERC20,burn(uint256),False,44490,False,42517.0,14,True,False,True,False,False,42705
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,TokenERC20,"burnFrom(address,uint256)",False,66595,False,63402.0,14,True,False,True,False,False,63610
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,TokenERC20,"transferFrom(address,address,uint256)",False,72522,False,65859.0,14,True,False,True,False,False,65937
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,TokenERC20,"approveAndCall(address,uint256,bytes)",True,56847+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData)),True,,14,False,False,False,False,True,0
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,TokenERC20,"transfer(address,uint256)",False,50517,False,44898.0,14,True,False,True,False,False,45132
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,Membership,adminCreat(address),False,21975,False,20856.0,14,True,False,True,False,False,20784
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,Membership,removeMember(address),True,2876+failed(cover_point),True,,14,False,False,False,False,True,0
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,Membership,transferAdmin(address),False,22041,False,20856.0,14,True,False,True,False,False,20850
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,Membership,"addMember(address,string)",True,109381+3* (nat(l(memberName))/32)+20070*c(maximize_failed)+5057*c(maximize_failed),True,,14,False,False,False,False,True,0
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,Membership,transferOwnership(address),False,22107,False,20856.0,14,True,False,True,False,False,20916
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,transferAdmin(address),False,22305,False,20856.0,14,True,False,True,False,False,21114
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"transferFrom(address,address,uint256)",False,70897,False,65534.0,14,True,False,True,False,False,65512
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,sell(uint256),True,87096+50*nat(unknown),False,53415.0000 + 0.0938*returndatasize,14,False,False,True,False,True,0
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"approve(address,uint256)",False,20532,False,20425.0,14,True,False,True,False,False,20547
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,removeMember(address),True,2964+failed(cover_point),True,,14,False,False,False,False,True,0
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"burnFrom(address,uint256)",False,66859,False,63402.0,14,True,False,True,False,False,63874
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"setPrices(uint256,uint256)",False,42747,False,40972.0,14,True,False,True,False,False,40956
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,adminCreat(address),False,22129,False,20856.0,14,True,False,True,False,False,20938
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"mintToClient(address,uint256)",False,88723,False,85292.0,14,True,False,True,False,False,85738
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"robPantryT(address,uint256)",False,46325,False,43330.0,14,True,False,True,False,False,43940
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"mintToken(address,uint256)",False,46895,False,44730.0,14,True,False,True,False,False,45110
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"addMember(address,string)",True,109887+3* (nat(l(memberName))/32)+20070*c(maximize_failed)+5057*c(maximize_failed),True,,14,False,False,False,False,True,0
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"approveAndCall(address,uint256,bytes)",True,57331+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData)),True,,14,False,False,False,False,True,0
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,transferOwnership(address),False,22723,False,20856.0,14,True,False,True,False,False,21532
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,burn(uint256),False,44644,False,42517.0,14,True,False,True,False,False,42859
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"robPantry(address,uint256)",True,37387+50*nat(unknown),False,8936.0000 + 0.0938*returndatasize,14,False,False,True,False,True,0
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"transfer(address,uint256)",False,49178,False,44573.0,14,True,False,True,False,False,44993
0xeca830118a8ca1d50ddbac719760405e403947a6.sol,bonusToken,"freezeAccount(address,bool)",False,24187,False,22348.0,14,True,False,True,False,False,23005
0x15778f6fe25669f2e935f8444365a32e23e939dc.sol,DigitalMediaToken,"approve(address,uint256)",False,23352,False,22701.0,14,True,False,True,False,False,22767
0x15778f6fe25669f2e935f8444365a32e23e939dc.sol,DigitalMediaToken,balanceOf(address),False,1232,False,475.0,14,True,False,True,False,False,647
0x15778f6fe25669f2e935f8444365a32e23e939dc.sol,DigitalMediaToken,"allowance(address,address)",False,1445,False,606.0,14,True,False,True,False,False,860
0x15778f6fe25669f2e935f8444365a32e23e939dc.sol,DigitalMediaToken,"transferFrom(address,address,uint256)",False,65692,False,63821.0,14,True,False,True,False,True,0
0x15778f6fe25669f2e935f8444365a32e23e939dc.sol,DigitalMediaToken,"transfer(address,uint256)",False,44478,False,43073.0,14,True,False,True,False,True,0
0xf4b8ccc5734ed7d2d8beb5fddd223d25e55748bc.sol,PariMutuel,totalWageredForAddress(address),True,369+failed(no_rf),True,,14,False,False,False,False,True,0
0x96588bb069dbb219bd17678d51ebd1dd000bdd7a.sol,KDM,"approve(address,uint256)",False,20510,False,20425.0,14,True,False,True,False,False,20525
0x96588bb069dbb219bd17678d51ebd1dd000bdd7a.sol,KDM,burn(uint256),False,44490,False,42517.0,14,True,False,True,False,False,42705
0x96588bb069dbb219bd17678d51ebd1dd000bdd7a.sol,KDM,"burnFrom(address,uint256)",False,66595,False,63402.0,14,True,False,True,False,False,63610
0x96588bb069dbb219bd17678d51ebd1dd000bdd7a.sol,KDM,"transferFrom(address,address,uint256)",False,72522,False,65859.0,14,True,False,True,False,False,65937
0x96588bb069dbb219bd17678d51ebd1dd000bdd7a.sol,KDM,"approveAndCall(address,uint256,bytes)",True,56847+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData)),True,,14,False,False,False,False,True,0
0x96588bb069dbb219bd17678d51ebd1dd000bdd7a.sol,KDM,"transfer(address,uint256)",False,50517,False,44898.0,14,True,False,True,False,False,45132
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,StandardToken,"approve(address,uint256)",False,23358,False,22707.0000,14,True,False,True,False,False,22773
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,StandardToken,"subApproval(address,uint256)",False,24630,False,23237.0000,14,True,False,True,False,False,23445
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,StandardToken,balanceOf(address),False,1210,False,475.0000,14,True,False,True,False,False,625
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,StandardToken,"addApproval(address,uint256)",False,24606,False,23257.0000,14,True,False,True,False,False,23421
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,StandardToken,"allowance(address,address)",False,1401,False,606.0000,14,True,False,True,False,False,816
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,StandardToken,"transferFrom(address,address,uint256)",False,65768,False,63897.0000,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,StandardToken,"transfer(address,uint256)",False,80918,False,"ExternalCall['rx.tokenFallback__msg.sender, _value__']*1.0000 + 52279.0000 + 0.0938*returndatasize",14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BurnableToken,"approve(address,uint256)",False,23358,False,22707.0000,14,True,False,True,False,False,22773
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BurnableToken,"subApproval(address,uint256)",False,24652,False,23237.0000,14,True,False,True,False,False,23467
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BurnableToken,balanceOf(address),False,1232,False,475.0000,14,True,False,True,False,False,647
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BurnableToken,burn(uint256),False,43647,False,42318.0000,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BurnableToken,"allowance(address,address)",False,1423,False,606.0000,14,True,False,True,False,False,838
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BurnableToken,"addApproval(address,uint256)",False,24628,False,23257.0000,14,True,False,True,False,False,23443
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BurnableToken,"transferFrom(address,address,uint256)",False,65768,False,63897.0000,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BurnableToken,"transfer(address,uint256)",False,80940,False,"ExternalCall['rx.tokenFallback__msg.sender, _value__']*1.0000 + 52279.0000 + 0.0938*returndatasize",14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,upgrade(uint256),False,104352,False,"ExternalCall['upgradeAgent.upgradeFrom__msg.sender, value__']*1.0000 + 73023.0000 + 0.0938*returndatasize",14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,"approve(address,uint256)",False,23358,False,22707.0000,14,True,False,True,False,False,22773
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,setUpgradeAgent(address),False,99816,False,ExternalCall['upgradeAgent.isUpgradeAgent____']*1.0000 + ExternalCall['upgradeAgent.originalSupply____']*1.0000 + 30321.0000 + 323.6250*returndatasize,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,"subApproval(address,uint256)",False,24784,False,23237.0000,14,True,False,True,False,False,23599
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,balanceOf(address),False,1276,False,475.0000,14,True,False,True,False,False,691
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,"addApproval(address,uint256)",False,24716,False,23257.0000,14,True,False,True,False,False,23531
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,"allowance(address,address)",False,1555,False,606.0000,14,True,False,True,False,False,970
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,"transferFrom(address,address,uint256)",False,65768,False,63897.0000,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,"transfer(address,uint256)",False,81028,False,"ExternalCall['rx.tokenFallback__msg.sender, _value__']*1.0000 + 52279.0000 + 0.0938*returndatasize",14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,UpgradeableToken,setUpgradeMaster(address),False,22293,False,20888.0000,14,True,False,True,False,False,21102
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"setMintAgent(address,bool)",False,24543,False,22704.0000,14,True,False,True,False,False,22761
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,upgrade(uint256),False,104528,False,"ExternalCall['upgradeAgent.upgradeFrom__msg.sender, value__']*1.0000 + 73023.0000 + 0.0938*returndatasize",14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"allowance(address,address)",False,1841,False,606.0000,14,True,False,True,False,False,1256
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"transferFrom(address,address,uint256)",False,65834,False,63897.0000,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"subApproval(address,uint256)",False,25070,False,23237.0000,14,True,False,True,False,False,23885
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"approve(address,uint256)",False,23402,False,22707.0000,14,True,False,True,False,False,22817
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,getPrivilegedBalance(address),False,1628,False,475.0000,14,True,False,True,False,False,1043
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"transferPrivileged(address,uint256)",False,66506,False,64079.0000,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"addApproval(address,uint256)",False,25002,False,23257.0000,14,True,False,True,False,False,23817
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,balanceOf(address),False,1474,False,475.0000,14,True,False,True,False,False,889
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,setUpgradeMaster(address),False,22623,False,20888.0000,14,True,False,True,False,False,21432
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,transferOwnership(address),False,22588,False,20897.0000,14,True,False,True,False,False,21397
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"transferFromPrivileged(address,address,uint256)",False,66686,False,64083.0000,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,setUpgradeAgent(address),False,100102,False,ExternalCall['upgradeAgent.isUpgradeAgent____']*1.0000 + ExternalCall['upgradeAgent.originalSupply____']*1.0000 + 30321.0000 + 323.6250*returndatasize,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"mint(address,uint256)",False,46180,False,43719.0000,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,burn(uint256),False,43757,False,42318.0000,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,BCOExtendedToken,"transfer(address,uint256)",False,81292,False,"ExternalCall['rx.tokenFallback__msg.sender, _value__']*1.0000 + 52279.0000 + 0.0938*returndatasize",14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,SaleExtendedBCO,ChangeEnd(uint256),False,21424,False,20497.0000,14,True,False,True,False,False,20833
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,SaleExtendedBCO,"tokenFallback(address,uint256)",False,22649,False,21820.0000,14,True,False,True,False,False,22064
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,SaleExtendedBCO,WithdrawETH(uint256),False,36967,False,8328.0000 + 0.0938*returndatasize,14,True,False,True,False,True,0
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,SaleExtendedBCO,ChangeStart(uint256),False,21072,False,20497.0000,14,True,False,True,False,False,20481
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,SaleExtendedBCO,ChangeCost(uint256),False,21380,False,20497.0000,14,True,False,True,False,False,20789
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,SaleExtendedBCO,transferOwnership(address),False,22302,False,20897.0000,14,True,False,True,False,False,21111
0x87be69e5c196e0309cdf6957fd7141fda1df2b97.sol,SaleExtendedBCO,WithdrawTokens(uint256),False,38428,False,"ExternalCall['tokenReward.transfer__beneficiary, amount__']*1.0000 + 9478.0000 + 1.6562*returndatasize",14,True,False,True,False,True,0
0x1fd4B5A62d33bE9e5b4d4193B99e561C2e6c9b6d.sol,Token,"transfer(address,uint256)",False,43021,False,41120.0,14,True,False,True,False,False,41230
0xf6f7b7ab9cb5bc3da86cb59b75e8475faa0113c7.sol,MyToken,"approve(address,uint256)",False,20510,False,20425.0,14,True,False,True,False,False,20525
0xf6f7b7ab9cb5bc3da86cb59b75e8475faa0113c7.sol,MyToken,burn(uint256),False,44490,False,42517.0,14,True,False,True,False,False,42705
0xf6f7b7ab9cb5bc3da86cb59b75e8475faa0113c7.sol,MyToken,"burnFrom(address,uint256)",False,217,False,63402.0,14,True,False,True,False,False,63610
0xf6f7b7ab9cb5bc3da86cb59b75e8475faa0113c7.sol,MyToken,"transferFrom(address,address,uint256)",True,,False,64621.0,14,False,False,True,False,False,64723
0xf6f7b7ab9cb5bc3da86cb59b75e8475faa0113c7.sol,MyToken,"approveAndCall(address,uint256,bytes)",True,56847+3* (nat(l(extraData))/32)+75*c(maximize_failed)+50*nat(l(extraData)),True,,14,False,False,False,False,True,0
